Localidade;Ano;Total;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Jaraguá;2007;5131;12;;12;;71;38;716;302;3980
Jaraguá;2008;4710;13;;11;;61;37;763;297;3528
Jaraguá;2009;4971;13;;12;;34;35;794;316;3767
Jaraguá;2010;5235;22;2455;12;821;56;47;782;298;742
Jaraguá;2011;5929;2615;29;57;78;969;843;996;342;0
Jaraguá;2012;6100;2767;35;51;103;914;925;993;312;0
Jaraguá;2013;6636;2803;29;25;82;1035;898;1435;329;0
Jaraguá;2014;6725;2773;29;20;53;1106;1096;1338;310;0
Jaraguá;2015;6273;2325;22;16;47;1129;1100;1311;323;0
Jaraguá;2016;5722;1962;20;5;8;1031;985;1381;330;0
Jaraguá;2017;5667;1864;14;;45;1058;1018;1279;389;0
Jaraguá;2018;5523;1806;18;  ;35;1070;1157;1124;313;0
Jataí;1999;9312;;10;28;107;;;1564;1288;6315
Jataí;2000;10514;;9;29;111;;;1896;1453;7016
Jataí;2001;11829;;27;29;211;;;2496;1633;7433
Jataí;2002;11459;;28;29;115;;;2243;1818;7226
Jataí;2003;12561;;30;23;194;;;2294;2000;8020
Jataí;2004;13803;31;;28;;363;483;1987;2231;8680
Jataí;2005;14194;32;;30;;241;346;2603;2123;8819
Jataí;2006;14002;49;;6;;670;404;2660;1905;8308
Jataí;2007;15141;28;;4;;679;360;2926;2021;9123
Jataí;2008;15056;34;;13;;523;550;2040;2149;9747
Jataí;2009;16885;27;;16;;483;549;2980;2222;10608
Jataí;2010;18198;29;3195;148;4988;391;772;3072;2308;3295
Jataí;2011;19503;3882;27;158;612;5417;3927;3087;2393;0
Jataí;2012;18759;3390;30;184;609;5654;4266;2099;2527;0
Jataí;2013;20616;3355;36;150;926;5920;4569;3053;2607;0
Jataí;2014;21045;3428;31;237;619;6002;4753;3279;2696;0
Jataí;2015;20800;3065;33;288;605;5746;4916;3259;2888;0
Jataí;2016;19479;2307;28;215;393;5532;5094;3055;2855;0
Jataí;2017;20913;2724;24;97;380;5699;6120;3022;2847;0
Jataí;2018;22124;2531;23;97;361;5917;7005;3269;2921;0
Jaupaci;1999;178;;13;1;  ;;;124;20;20
Jaupaci;2000;191;;18;1;  ;;;131;27;14
Jaupaci;2001;212;;20;1;  ;;;141;32;18
Jaupaci;2002;234;;12;1;1;;;162;39;19
Jaupaci;2003;244;;12;1;;;;157;54;20
Jaupaci;2004;230;15;;  ;;  ;1;144;50;20
Jaupaci;2005;279;15;;  ;;  ;1;201;44;18
Jaupaci;2006;246;20;;  ;;  ;  ;157;47;22
Jaupaci;2007;276;21;;  ;;  ;  ;181;58;16
Jaupaci;2008;270;17;;  ;;  ;  ;184;54;15
Jaupaci;2009;265;11;;  ;;  ;  ;187;53;14
Jaupaci;2010;304;13;17;  ;12;  ;  ;198;59;5
Jaupaci;2011;348;61;14;;;8;9;191;65;0
Jaupaci;2012;391;55;11;;;22;7;233;63;0
Jaupaci;2013;373;76;13;;;20;8;197;59;0
Jaupaci;2014;340;51;11;;2;20;4;202;50;0
Jaupaci;2015;336;56;11;;2;15;5;192;55;0
Jaupaci;2016;373;85;13;;1;22;3;191;58;0
Jaupaci;2017;409;108;8;;;23;5;201;64;0
Jaupaci;2018;378;98;8;  ;  ;19;9;176;68;0
Jesúpolis;1999;89;;  ;  ;  ;;;81;3;5
Jesúpolis;2000;93;;  ;  ;  ;;;78;5;10
Jesúpolis;2001;92;;  ;  ;  ;;;76;3;13
Jesúpolis;2002;104;;;;;;;79;2;23
Jesúpolis;2003;140;;;;;;;106;3;31
Jesúpolis;2004;131;  ;;  ;;  ;  ;99;5;27
Jesúpolis;2005;158;  ;;  ;;  ;  ;122;4;32
Jesúpolis;2006;147;  ;;  ;;  ;  ;125;6;16
Jesúpolis;2007;173;  ;;  ;;  ;  ;125;5;43
Jesúpolis;2008;214;  ;;  ;;  ;  ;154;5;55
Jesúpolis;2009;215;  ;;  ;;  ;  ;146;3;66
Jesúpolis;2010;238;  ;39;  ;19;  ;  ;174;3;3
Jesúpolis;2011;234;15;;;;30;5;180;4;0
Jesúpolis;2012;281;67;;;;20;4;184;6;0
Jesúpolis;2013;323;88;;;2;17;4;206;6;0
Jesúpolis;2014;246;44;;;;17;4;173;8;0
Jesúpolis;2015;260;47;;;;17;3;186;7;0
Jesúpolis;2016;226;21;;;;19;3;175;8;0
Jesúpolis;2017;234;16;;;;15;2;183;18;0
Jesúpolis;2018;52;16;  ;  ;  ;13;4;5;14;0
Joviânia;1999;464;;  ;3;  ;;;183;130;148
Joviânia;2000;518;;  ;2;  ;;;224;133;159
Joviânia;2001;522;;  ;2;  ;;;216;130;174
Joviânia;2002;597;;;2;36;;;277;116;166
Joviânia;2003;647;;;2;;;;305;143;197
Joviânia;2004;652;  ;;2;;  ;12;300;134;204
Joviânia;2005;642;  ;;2;;  ;10;304;132;194
Joviânia;2006;623;  ;;2;;3;12;289;141;176
Joviânia;2007;719;  ;;2;;1;14;366;149;187
Joviânia;2008;719;  ;;2;;  ;13;356;175;173
Joviânia;2009;836;  ;;3;;  ;20;374;198;241
Joviânia;2010;790;  ;10;3;118;  ;15;359;202;83
Joviânia;2011;836;20;;4;2;123;206;281;200;0
Joviânia;2012;817;9;;3;;133;287;162;223;0
Joviânia;2013;909;10;;;6;163;256;231;243;0
Joviânia;2014;859;7;;;6;150;242;207;247;0
Joviânia;2015;880;9;;;1;144;304;222;200;0
Joviânia;2016;829;3;;;3;168;268;159;228;0
Joviânia;2017;839;3;;;3;165;275;207;186;0
Joviânia;2018;917;2;  ;  ;6;172;310;185;242;0
Jussara;1999;1389;;  ;14;2;;;381;428;564
Jussara;2000;1648;;  ;11;  ;;;385;556;696
Jussara;2001;1777;;7;9;21;;;487;520;733
Jussara;2002;1937;;;9;43;;;502;522;861
Jussara;2003;1935;;;11;72;;;492;568;792
Jussara;2004;1993;1;;9;;68;23;492;565;835
Jussara;2005;2099;6;;13;;68;26;496;550;940
Jussara;2006;2037;3;;16;;30;43;500;476;969
Jussara;2007;2158;  ;;11;;12;67;556;477;1035
Jussara;2008;2428;  ;;12;;18;75;554;671;1098
Jussara;2009;2586;14;;12;;18;94;706;590;1152
Jussara;2010;2866;11;221;10;792;46;73;744;593;376
Jussara;2011;3097;312;;11;21;872;458;755;668;0
Jussara;2012;3060;277;;9;18;862;510;770;614;0
Jussara;2013;3120;303;;2;10;874;587;746;598;0
Jussara;2014;3168;249;;4;17;900;653;710;635;0
Jussara;2015;3236;252;;7;31;910;704;702;630;0
Jussara;2016;3157;294;;6;21;879;686;630;641;0
Jussara;2017;3432;325;;3;29;949;703;666;757;0
Jussara;2018;3378;343;  ;4;7;922;704;678;720;0
Lagoa Santa;1999;;;  ;  ;  ;;;  ;  ;0
Lagoa Santa;2000;;;  ;  ;  ;;;  ;  ;0
Lagoa Santa;2001;53;;  ;  ;  ;;;35;18;0
Lagoa Santa;2002;108;;;;;;;85;20;3
Lagoa Santa;2003;117;;;;;;;94;20;3
Lagoa Santa;2004;49;  ;;  ;;  ;  ;3;27;19
Lagoa Santa;2005;191;  ;;  ;;  ;  ;113;31;47
Lagoa Santa;2006;92;  ;;  ;;  ;  ;69;19;4
Lagoa Santa;2007;165;  ;;  ;;  ;  ;129;19;17
Lagoa Santa;2008;226;  ;;  ;;  ;  ;147;29;50
Lagoa Santa;2009;225;  ;;  ;;  ;  ;138;29;58
Lagoa Santa;2010;243;  ;6;  ;8;1;  ;147;32;49
Lagoa Santa;2011;230;5;;;;15;50;127;33;0
Lagoa Santa;2012;252;6;;;1;22;59;114;50;0
Lagoa Santa;2013;283;8;;;;25;58;144;48;0
Lagoa Santa;2014;280;7;;;2;27;66;137;41;0
Lagoa Santa;2015;148;6;;;;33;52;1;56;0
Lagoa Santa;2016;233;6;;;;25;51;95;56;0
Lagoa Santa;2017;293;6;;;;28;49;144;66;0
Lagoa Santa;2018;297;5;  ;  ;  ;40;53;132;67;0
Leopoldo de Bulhões;1999;488;;  ;4;  ;;;142;229;113
Leopoldo de Bulhões;2000;497;;  ;3;4;;;128;272;90
Leopoldo de Bulhões;2001;573;;  ;2;7;;;167;296;101
Leopoldo de Bulhões;2002;573;;;2;;;;161;313;97
Leopoldo de Bulhões;2003;591;;;2;;;;165;322;102
Leopoldo de Bulhões;2004;552;  ;;2;;  ;  ;107;327;116
Leopoldo de Bulhões;2005;682;  ;;2;;  ;  ;126;413;141
Leopoldo de Bulhões;2006;944;  ;;2;;  ;  ;349;436;157
Leopoldo de Bulhões;2007;1107;  ;;2;;  ;  ;434;508;163
Leopoldo de Bulhões;2008;814;  ;;  ;;20;1;308;203;282
Leopoldo de Bulhões;2009;931;  ;;  ;;33;  ;501;192;205
Leopoldo de Bulhões;2010;1313;  ;65;  ;138;14;  ;499;575;22
Leopoldo de Bulhões;2011;1229;88;;;13;58;21;452;597;0
Leopoldo de Bulhões;2012;816;91;;;;92;18;;615;0
Leopoldo de Bulhões;2013;1238;113;;;6;97;21;332;669;0
Leopoldo de Bulhões;2014;1203;106;;;;123;24;358;592;0
Leopoldo de Bulhões;2015;1478;99;;;;124;202;337;716;0
Leopoldo de Bulhões;2016;1295;117;;;;123;66;262;727;0
Leopoldo de Bulhões;2017;1733;100;;;;159;276;412;786;0
Leopoldo de Bulhões;2018;1283;220;  ;  ;  ;178;260;333;292;0
Luziânia;1999;9621;;97;29;261;;;2358;629;6247
Luziânia;2000;11128;;94;28;318;;;2777;726;7185
Luziânia;2001;12040;;75;32;394;;;3045;641;7853
Luziânia;2002;12682;;85;9;397;;;3231;839;8121
Luziânia;2003;13933;;80;85;272;;;3427;973;9096
Luziânia;2004;15699;69;;132;;981;334;3341;1251;9591
Luziânia;2005;15737;92;;189;;624;565;3497;1175;9595
Luziânia;2006;17751;105;;85;;799;880;4144;1122;10616
Luziânia;2007;19670;120;;80;;1442;623;4105;1348;11952
Luziânia;2008;19702;107;;84;;1326;711;4037;1132;12305
Luziânia;2009;20750;123;;71;;799;769;3989;1402;13597
Luziânia;2010;21268;99;4409;99;5384;757;781;3883;1535;4321
Luziânia;2011;22138;3812;92;77;921;5606;5574;4472;1584;0
Luziânia;2012;22182;3978;71;70;1053;6010;5328;4068;1604;0
Luziânia;2013;22349;3659;80;91;1168;6176;5226;4346;1603;0
Luziânia;2014;22281;3775;73;106;1313;5940;4965;4512;1597;0
Luziânia;2015;22654;3747;55;100;1180;6512;5158;4348;1554;0
Luziânia;2016;21682;3615;44;92;1066;6043;4708;4545;1569;0
Luziânia;2017;21209;3526;46;72;1053;5754;7345;1755;1658;0
Luziânia;2018;22302;3663;44;69;1276;5433;7947;2139;1731;0
Mairipotaba;1999;184;;  ;2;7;;;104;32;39
Mairipotaba;2000;199;;  ;2;14;;;111;35;37
Mairipotaba;2001;257;;  ;1;21;;;175;37;23
Mairipotaba;2002;243;;;1;;;;168;46;28
Mairipotaba;2003;279;;;;8;;;190;44;37
Mairipotaba;2004;288;  ;;  ;;17;4;190;47;30
Mairipotaba;2005;248;  ;;  ;;  ;  ;185;43;20
Mairipotaba;2006;267;  ;;  ;;  ;  ;199;45;23
Mairipotaba;2007;296;  ;;  ;;  ;  ;202;75;19
Mairipotaba;2008;210;3;;  ;;  ;3;141;51;12
Mairipotaba;2009;276;3;;  ;;  ;  ;207;54;12
Mairipotaba;2010;288;1;;  ;2;  ;  ;211;67;7
Mairipotaba;2011;312;8;;;;11;6;208;79;0
Mairipotaba;2012;211;3;;;;;6;132;70;0
Mairipotaba;2013;308;2;;;;11;7;213;75;0
Mairipotaba;2014;230;1;1;;;11;7;125;85;0
Mairipotaba;2015;293;2;;;;15;6;188;82;0
Mairipotaba;2016;237;2;;;;18;8;123;86;0
Mairipotaba;2017;296;4;;;;21;7;178;86;0
Mairipotaba;2018;317;20;  ;  ;  ;18;11;183;85;0
Mambaí;1999;6;;  ;3;  ;;;  ;  ;3
Mambaí;2000;175;;  ;3;  ;;;  ;7;165
Mambaí;2001;19;;  ;3;  ;;;  ;8;8
Mambaí;2002;19;;;5;;;;;4;10
Mambaí;2003;120;;;1;;;;79;5;35
Mambaí;2004;147;6;;1;;2;  ;79;11;48
Mambaí;2005;446;1;;206;;  ;  ;84;16;139
Mambaí;2006;355;2;;73;;4;  ;89;107;80
Mambaí;2007;456;17;;99;;17;  ;168;27;128
Mambaí;2008;594;  ;;255;;5;  ;209;11;114
Mambaí;2009;481;  ;;28;;  ;  ;211;77;165
Mambaí;2010;434;  ;4;25;94;  ;  ;217;30;64
Mambaí;2011;413;19;;16;1;103;53;192;29;0
Mambaí;2012;402;7;;2;2;114;52;191;34;0
Mambaí;2013;529;2;;;13;122;91;272;29;0
Mambaí;2014;586;3;;;1;143;125;278;36;0
Mambaí;2015;595;6;;;7;121;128;303;30;0
Mambaí;2016;494;8;;;;134;101;216;35;0
Mambaí;2017;562;8;;2;;144;105;269;34;0
Mambaí;2018;702;15;  ;  ;6;151;142;339;49;0
Mara Rosa;1999;584;;6;7;  ;;;289;78;204
Mara Rosa;2000;620;;  ;6;  ;;;285;137;192
Mara Rosa;2001;654;;7;6;  ;;;277;196;168
Mara Rosa;2002;673;;;6;;;;334;113;220
Mara Rosa;2003;695;;;4;;;;314;138;239
Mara Rosa;2004;694;11;;4;;2;2;303;163;209
Mara Rosa;2005;802;34;;5;;  ;8;342;178;235
Mara Rosa;2006;870;64;;5;;  ;12;322;219;248
Mara Rosa;2007;1051;87;;5;;  ;13;424;204;318
Mara Rosa;2008;1088;5;;5;;1;19;383;379;296
Mara Rosa;2009;1048;5;;5;;  ;17;406;322;293
Mara Rosa;2010;1003;5;96;5;151;5;25;417;227;72
Mara Rosa;2011;1077;107;5;3;2;164;233;264;299;0
Mara Rosa;2012;1037;144;5;2;2;150;215;268;251;0
Mara Rosa;2013;1237;163;4;;18;174;132;510;236;0
Mara Rosa;2014;1168;187;3;;6;189;135;414;234;0
Mara Rosa;2015;1141;178;4;;7;214;138;374;226;0
Mara Rosa;2016;1179;151;5;;73;199;171;361;219;0
Mara Rosa;2017;1202;121;10;;100;197;262;281;231;0
Mara Rosa;2018;1112;113;14;  ;15;181;179;404;206;0
Marzagão;1999;162;;  ;  ;  ;;;134;17;11
Marzagão;2000;188;;  ;  ;8;;;145;27;8
Marzagão;2001;176;;  ;  ;23;;;121;22;10
Marzagão;2002;107;;;;;;;76;23;8
Marzagão;2003;219;;;;;;;181;30;8
Marzagão;2004;221;  ;;1;;  ;1;185;22;12
Marzagão;2005;255;  ;;1;;  ;1;204;36;13
Marzagão;2006;257;  ;;1;;  ;1;206;33;16
Marzagão;2007;288;6;;1;;  ;1;230;27;23
Marzagão;2008;248;1;;1;;  ;1;209;16;20
Marzagão;2009;253;2;;  ;;  ;1;207;16;27
Marzagão;2010;219;  ;29;  ;15;  ;1;155;15;4
Marzagão;2011;256;29;;;;23;7;183;14;0
Marzagão;2012;226;44;;;;24;5;135;18;0
Marzagão;2013;362;43;;;51;35;8;202;23;0
Marzagão;2014;301;42;;;2;29;13;192;23;0
Marzagão;2015;242;35;;;;43;14;122;28;0
Marzagão;2016;250;7;;;;67;11;137;28;0
Marzagão;2017;309;8;;;;64;16;199;22;0
Marzagão;2018;248;1;  ;  ;  ;61;12;148;26;0
Matrinchã;1999;289;;  ;2;  ;;;149;92;46
Matrinchã;2000;327;;  ;3;  ;;;160;108;56
Matrinchã;2001;333;;  ;3;  ;;;162;121;47
Matrinchã;2002;350;;;2;;;;155;133;60
Matrinchã;2003;353;;;1;;;;139;131;82
Matrinchã;2004;321;  ;;2;;  ;  ;110;143;66
Matrinchã;2005;423;  ;;2;;  ;  ;234;122;65
Matrinchã;2006;461;  ;;2;;  ;  ;251;136;72
Matrinchã;2007;479;  ;;1;;  ;  ;247;142;89
Matrinchã;2008;560;  ;;1;;  ;  ;290;158;111
Matrinchã;2009;582;  ;;  ;;  ;  ;297;173;112
Matrinchã;2010;594;  ;66;  ;58;  ;  ;273;176;21
Matrinchã;2011;637;69;4;;;74;28;313;149;0
Matrinchã;2012;665;68;;;;69;32;320;176;0
Matrinchã;2013;863;77;15;;;64;51;437;219;0
Matrinchã;2014;703;78;12;;;80;38;235;260;0
Matrinchã;2015;720;73;9;;;78;25;259;276;0
Matrinchã;2016;649;78;3;;;63;22;221;262;0
Matrinchã;2017;664;68;10;;4;74;30;246;232;0
Matrinchã;2018;416;36;  ;  ;1;86;34;7;252;0
Maurilândia;1999;902;;  ;2;  ;;;125;717;58
Maurilândia;2000;543;;  ;1;  ;;;149;339;54
Maurilândia;2001;1179;;  ;1;5;;;190;944;39
Maurilândia;2002;518;;;;;;;209;250;59
Maurilândia;2003;568;;;1;;;;241;239;87
Maurilândia;2004;599;  ;;2;;  ;  ;292;226;79
Maurilândia;2005;1067;  ;;2;;  ;  ;323;662;80
Maurilândia;2006;1022;  ;;3;;21;2;310;408;278
Maurilândia;2007;2360;  ;;3;;3;  ;297;1106;951
Maurilândia;2008;2369;  ;;2;;3;1;283;1005;1075
Maurilândia;2009;2690;  ;;3;;10;1;321;990;1365
Maurilândia;2010;2621;  ;1119;3;102;29;1;322;939;106
Maurilândia;2011;1445;38;;3;26;116;143;304;815;0
Maurilândia;2012;1226;6;;3;50;129;155;210;673;0
Maurilândia;2013;1086;1;;;40;131;129;256;529;0
Maurilândia;2014;1513;2;;;57;122;178;283;871;0
Maurilândia;2015;1553;9;;;51;137;214;379;763;0
Maurilândia;2016;1051;9;;;3;119;169;3;748;0
Maurilândia;2017;1263;7;;;2;117;191;395;551;0
Maurilândia;2018;1416;6;  ;  ;3;165;289;455;498;0
Mimoso de Goiás;1999;168;;  ;  ;  ;;;70;97;1
Mimoso de Goiás;2000;131;;  ;  ;  ;;;65;66;0
Mimoso de Goiás;2001;179;;  ;  ;  ;;;71;108;0
Mimoso de Goiás;2002;183;;;;;;;83;98;2
Mimoso de Goiás;2003;212;;;;5;;;86;119;2
Mimoso de Goiás;2004;255;  ;;  ;;  ;  ;83;153;19
Mimoso de Goiás;2005;250;  ;;  ;;  ;4;117;106;23
Mimoso de Goiás;2006;268;  ;;  ;;  ;  ;120;124;24
Mimoso de Goiás;2007;265;  ;;  ;;  ;  ;130;115;20
Mimoso de Goiás;2008;314;  ;;  ;;  ;  ;136;157;21
Mimoso de Goiás;2009;337;1;;  ;;  ;  ;144;165;27
Mimoso de Goiás;2010;288;3;;  ;10;  ;  ;104;161;10
Mimoso de Goiás;2011;254;;5;;;9;8;97;135;0
Mimoso de Goiás;2012;244;;6;;;8;7;80;143;0
Mimoso de Goiás;2013;334;2;3;;;10;13;170;136;0
Mimoso de Goiás;2014;400;2;9;;10;7;11;198;163;0
Mimoso de Goiás;2015;499;2;10;;1;10;17;279;180;0
Mimoso de Goiás;2016;305;;8;;;10;14;87;186;0
Mimoso de Goiás;2017;426;;1;;;13;15;213;184;0
Mimoso de Goiás;2018;461;  ;3;  ;15;10;12;248;173;0
Minaçu;1999;2219;;510;62;192;;;693;19;743
Minaçu;2000;2093;;536;66;129;;;746;22;594
Minaçu;2001;3015;;326;58;993;;;895;16;727
Minaçu;2002;2713;;427;93;142;;;1167;19;865
Minaçu;2003;3493;;453;76;764;;;1315;22;863
Minaçu;2004;1929;480;;94;;36;9;328;29;953
Minaçu;2005;3102;590;;113;;41;1;1402;30;925
Minaçu;2006;2721;511;;170;;32;3;990;41;974
Minaçu;2007;2996;466;;156;;25;3;1310;49;987
Minaçu;2008;2991;498;;165;;91;1;1124;65;1047
Minaçu;2009;3582;537;;165;;62;2;1465;69;1282
Minaçu;2010;3562;567;146;173;611;21;3;1308;92;641
Minaçu;2011;3793;179;591;199;153;684;564;1353;70;0
Minaçu;2012;3676;174;696;203;268;672;606;1000;57;0
Minaçu;2013;4110;190;688;199;359;738;560;1291;85;0
Minaçu;2014;4451;174;652;197;424;779;673;1471;81;0
Minaçu;2015;4222;135;556;191;288;810;696;1453;93;0
Minaçu;2016;2538;81;464;180;434;707;562;23;87;0
Minaçu;2017;2990;76;245;168;267;649;509;998;78;0
Minaçu;2018;2930;68;274;67;219;632;688;924;58;0
Mineiros;1999;4101;;  ;13;21;;;1035;1049;1983
Mineiros;2000;4112;;  ;11;39;;;934;738;2390
Mineiros;2001;4764;;  ;10;44;;;1136;905;2669
Mineiros;2002;5410;;;17;114;;;1179;1017;3083
Mineiros;2003;6065;;;4;32;;;1208;1213;3608
Mineiros;2004;6837;21;;6;;51;119;969;1349;4322
Mineiros;2005;7526;  ;;12;;121;98;1268;1288;4739
Mineiros;2006;7866;14;;13;;157;112;1238;1209;5123
Mineiros;2007;10947;10;;12;;105;163;1510;2240;6907
Mineiros;2008;10948;31;;20;;373;239;1162;1678;7445
Mineiros;2009;13024;28;;20;;313;250;1536;1781;9096
Mineiros;2010;14011;31;3062;68;2777;658;296;1566;3497;2056
Mineiros;2011;14442;2722;17;253;515;3150;2680;1601;3504;0
Mineiros;2012;16130;3894;15;190;795;3287;3052;1385;3512;0
Mineiros;2013;17265;4213;26;554;745;3422;3221;1648;3436;0
Mineiros;2014;17071;4224;27;107;487;3659;3349;1694;3524;0
Mineiros;2015;17115;4030;23;116;570;3600;3471;1834;3471;0
Mineiros;2016;16535;4029;2;102;467;3160;3707;1770;3298;0
Mineiros;2017;17401;5240;1;82;368;3521;3858;1893;2438;0
Mineiros;2018;16387;4369;  ;86;464;3189;4333;1905;2041;0
Moiporá;1999;90;;  ;2;  ;;;45;18;25
Moiporá;2000;178;;  ;1;  ;;;125;29;23
Moiporá;2001;207;;  ;  ;5;;;157;32;13
Moiporá;2002;221;;;;;;;169;39;13
Moiporá;2003;222;;1;;;;;163;46;12
Moiporá;2004;221;  ;;  ;;  ;  ;161;44;16
Moiporá;2005;222;  ;;  ;;4;  ;153;47;18
Moiporá;2006;192;  ;;  ;;  ;  ;128;42;22
Moiporá;2007;198;1;;  ;;  ;  ;131;41;25
Moiporá;2008;194;  ;;  ;;  ;  ;138;46;10
Moiporá;2009;194;  ;;  ;;1;  ;131;54;8
Moiporá;2010;236;  ;;  ;4;  ;  ;186;43;3
Moiporá;2011;248;13;1;;;6;5;168;55;0
Moiporá;2012;244;23;1;;;8;6;158;48;0
Moiporá;2013;285;45;;;;8;4;176;52;0
Moiporá;2014;297;38;;;;9;7;190;53;0
Moiporá;2015;289;34;;;;8;5;184;58;0
Moiporá;2016;245;20;;;;8;6;146;65;0
Moiporá;2017;277;15;;;;6;5;177;74;0
Moiporá;2018;277;22;  ;  ;  ;7;4;173;71;0
Monte Alegre de Goiás;1999;209;;  ;1;  ;;;161;39;8
Monte Alegre de Goiás;2000;238;;  ;1;3;;;156;66;12
Monte Alegre de Goiás;2001;267;;8;1;  ;;;182;63;13
Monte Alegre de Goiás;2002;297;;5;1;;;;162;104;25
Monte Alegre de Goiás;2003;350;;1;1;;;;222;105;21
Monte Alegre de Goiás;2004;367;5;;1;;  ;  ;206;128;27
Monte Alegre de Goiás;2005;397;2;;  ;;  ;  ;240;129;26
Monte Alegre de Goiás;2006;376;  ;;  ;;2;  ;197;148;29
Monte Alegre de Goiás;2007;455;2;;  ;;7;  ;253;158;35
Monte Alegre de Goiás;2008;461;3;;  ;;  ;1;311;117;29
Monte Alegre de Goiás;2009;422;4;;  ;;  ;1;270;103;44
Monte Alegre de Goiás;2010;477;10;3;  ;28;  ;1;325;98;12
Monte Alegre de Goiás;2011;529;2;10;;;34;20;313;150;0
Monte Alegre de Goiás;2012;505;;10;;;29;16;322;128;0
Monte Alegre de Goiás;2013;476;2;8;;;30;15;312;109;0
Monte Alegre de Goiás;2014;531;11;6;;;43;18;309;144;0
Monte Alegre de Goiás;2015;560;18;5;;2;42;28;312;153;0
Monte Alegre de Goiás;2016;542;12;6;;;54;25;294;151;0
Monte Alegre de Goiás;2017;541;6;4;;;58;20;305;148;0
Monte Alegre de Goiás;2018;579;8;5;  ;  ;77;21;297;171;0
Montes Claros de Goiás;1999;576;;  ;1;  ;;;231;255;89
Montes Claros de Goiás;2000;706;;  ;1;  ;;;335;277;93
Montes Claros de Goiás;2001;795;;  ;2;1;;;408;276;108
Montes Claros de Goiás;2002;756;;1;2;;;;364;290;99
Montes Claros de Goiás;2003;912;;;2;;;;459;340;111
Montes Claros de Goiás;2004;929;  ;;2;;  ;  ;447;357;123
Montes Claros de Goiás;2005;941;  ;;2;;  ;  ;438;372;129
Montes Claros de Goiás;2006;967;2;;2;;22;1;445;355;140
Montes Claros de Goiás;2007;986;2;;2;;  ;  ;442;382;158
Montes Claros de Goiás;2008;971;4;;2;;1;9;425;363;167
Montes Claros de Goiás;2009;1068;1;;2;;10;11;440;422;182
Montes Claros de Goiás;2010;1123;  ;19;2;142;22;14;424;418;82
Montes Claros de Goiás;2011;1293;103;;2;28;161;97;430;472;0
Montes Claros de Goiás;2012;1631;476;;2;18;179;93;422;441;0
Montes Claros de Goiás;2013;1681;496;;1;12;201;113;414;444;0
Montes Claros de Goiás;2014;1739;520;;2;14;230;121;381;471;0
Montes Claros de Goiás;2015;1729;425;;2;14;235;115;379;559;0
Montes Claros de Goiás;2016;1561;414;;;2;205;117;299;524;0
Montes Claros de Goiás;2017;1638;412;7;;3;216;127;362;511;0
Montes Claros de Goiás;2018;1738;487;  ;  ;5;217;130;371;528;0
Montividiu;1999;813;;23;2;  ;;;312;269;207
Montividiu;2000;1175;;30;2;14;;;230;309;590
Montividiu;2001;1342;;30;2;3;;;364;330;613
Montividiu;2002;1232;;24;2;7;;;383;390;426
Montividiu;2003;1630;;34;2;71;;;400;459;664
Montividiu;2004;1722;73;;2;;10;68;308;549;712
Montividiu;2005;1703;52;;2;;12;32;469;503;633
Montividiu;2006;1601;58;;1;;26;43;428;543;502
Montividiu;2007;1819;70;;2;;74;51;273;556;793
Montividiu;2008;2085;39;;2;;66;43;93;610;1232
Montividiu;2009;2232;145;;2;;107;51;14;717;1196
Montividiu;2010;2159;26;271;1;208;125;44;520;772;192
Montividiu;2011;2287;395;16;2;64;235;250;484;841;0
Montividiu;2012;1925;190;22;1;62;318;257;266;809;0
Montividiu;2013;2671;344;29;1;106;357;336;568;930;0
Montividiu;2014;2332;102;40;;41;369;372;511;897;0
Montividiu;2015;2585;84;40;;79;392;326;713;951;0
Montividiu;2016;2215;56;27;;30;374;307;396;1025;0
Montividiu;2017;2430;66;21;;58;415;338;520;1012;0
Montividiu;2018;2480;75;21;  ;56;411;320;558;1039;0
Montividiu do Norte;1999;110;;  ;  ;  ;;;64;43;3
Montividiu do Norte;2000;128;;  ;  ;  ;;;93;32;3
Montividiu do Norte;2001;166;;  ;  ;  ;;;128;33;5
Montividiu do Norte;2002;176;;;;;;;125;46;5
Montividiu do Norte;2003;184;;;;;;;127;47;10
Montividiu do Norte;2004;183;  ;;  ;;  ;  ;126;44;13
Montividiu do Norte;2005;205;  ;;  ;;  ;  ;137;58;10
Montividiu do Norte;2006;209;  ;;  ;;16;  ;122;59;12
Montividiu do Norte;2007;267;  ;;  ;;18;  ;169;64;16
Montividiu do Norte;2008;265;  ;;  ;;1;  ;179;66;19
Montividiu do Norte;2009;323;  ;;  ;;24;  ;203;73;23
Montividiu do Norte;2010;319;10;;  ;16;25;  ;186;76;6
Montividiu do Norte;2011;302;3;11;;;16;5;180;87;0
Montividiu do Norte;2012;282;2;9;;;13;6;172;80;0
Montividiu do Norte;2013;322;11;;;;16;5;210;80;0
Montividiu do Norte;2014;329;1;13;;;15;4;210;86;0
Montividiu do Norte;2015;307;2;10;;1;21;5;201;67;0
Montividiu do Norte;2016;342;2;33;;;25;4;186;92;0
Montividiu do Norte;2017;382;2;31;;;28;5;208;108;0
