Localidade;Ano;Rendimento Médio;Indústria de Transformação;Indústria de Extração de Minerais;Serviços Industriais de Utilidade Pública;Construção Civil;Comércio;Serviços;Administração Pública Direta e Indireta;Agricultura, Silvicultura, Criação de Animais, Extração Vegetal e Pesca;Atividade não especificada ou classificada
Montividiu;2016;2153,63;2070,18;2933,86;;1585,57;1991,57;2170,52;1648,74;2403,4;
Montividiu;2017;2354,88;2257,85;4322,15;;1041,97;2019;2303,28;2310,39;2573,47;
Montividiu;2018;2462,51;2435,79;3029,1;0;1205,66;2127,39;2423,04;2613,97;2584,11;
Montividiu do Norte;1999;230,04;;;;;;;;;
Montividiu do Norte;2000;249,38;;;;;;;;;
Montividiu do Norte;2001;295,41;;;;;;;;;
Montividiu do Norte;2002;310,19;;;;;;;;;
Montividiu do Norte;2003;411,16;;;;;;;;;
Montividiu do Norte;2004;429,1;;;;;;;;;
Montividiu do Norte;2005;598,89;;;;;;;;;
Montividiu do Norte;2006;623,43;;;;;;;;;
Montividiu do Norte;2007;667,5;;;;;;;;;
Montividiu do Norte;2008;691,16;;;;;;;;;
Montividiu do Norte;2009;856,08;;;;;;;;;
Montividiu do Norte;2010;914,61;;2226,79;;693,87;705,75;712,83;972,11;733,76;
Montividiu do Norte;2011;1000,72;563,17;1643,28;;;732,51;997,25;1062,82;855,59;
Montividiu do Norte;2012;1235,42;622;3627,79;;;906,69;1224,85;1250,7;1002,95;
Montividiu do Norte;2013;1418,74;4841,38;;;;1059,13;1460,85;1402,17;1060,9;
Montividiu do Norte;2014;1509,32;724;4050,74;;;1024,21;1203,01;1524,21;1196,77;
Montividiu do Norte;2015;1643,85;788;6290,86;;835;1176,93;1484,74;1570,72;1365,49;
Montividiu do Norte;2016;1717,38;880;3899,11;;;1284,59;1965;1531,54;1435,56;
Montividiu do Norte;2017;1927,9;937;4281,12;;;1418,62;1479,9;1882,38;1511,23;
Montividiu do Norte;2018;1765,08;0;3069,15;0;0;1214,93;1436,43;1774,29;1596,02;
Morrinhos;1999;365,6;;;;;;;;;
Morrinhos;2000;370,44;;;;;;;;;
Morrinhos;2001;422,25;;;;;;;;;
Morrinhos;2002;465,06;;;;;;;;;
Morrinhos;2003;500,28;;;;;;;;;
Morrinhos;2004;543,35;;;;;;;;;
Morrinhos;2005;592,77;;;;;;;;;
Morrinhos;2006;661,32;;;;;;;;;
Morrinhos;2007;741,74;;;;;;;;;
Morrinhos;2008;835,45;;;;;;;;;
Morrinhos;2009;929,45;;;;;;;;;
Morrinhos;2010;1100,03;1199,36;688;4309,4;614,17;869,06;1334,25;942,73;1119,72;
Morrinhos;2011;1242,68;1337,47;736;4968,44;1092,49;949,3;1730,12;1136,37;1079,67;
Morrinhos;2012;1413,38;1518,62;788;5571,87;979,68;1106,79;1923,9;1240;1253,55;
Morrinhos;2013;1651,87;1875,25;825,5;7012,78;979,88;1211,14;2290,68;1398,08;1359,61;
Morrinhos;2014;1778,27;1833,19;1800;6876,68;990,74;1268,94;2903,34;1492,94;1384,46;
Morrinhos;2015;1943,52;1881,17;1800;9355,91;1297,3;1442,35;3021,97;1835,66;1502,43;
Morrinhos;2016;2164,12;2305,89;;13679,93;1208,21;1611,03;3120,43;1831,57;1745,02;
Morrinhos;2017;2224,09;2227,42;;12230,29;1410,99;1696,56;3203,45;2011,28;1832,91;
Morrinhos;2018;2295,27;2215,34;0;12358,61;1036,38;1749,45;3309,06;2426,65;1786,05;
Morro Agudo de Goiás;1999;225,52;;;;;;;;;
Morro Agudo de Goiás;2000;230,5;;;;;;;;;
Morro Agudo de Goiás;2001;267,78;;;;;;;;;
Morro Agudo de Goiás;2002;359,84;;;;;;;;;
Morro Agudo de Goiás;2003;450,59;;;;;;;;;
Morro Agudo de Goiás;2004;426,44;;;;;;;;;
Morro Agudo de Goiás;2005;514,68;;;;;;;;;
Morro Agudo de Goiás;2006;536,77;;;;;;;;;
Morro Agudo de Goiás;2007;579,26;;;;;;;;;
Morro Agudo de Goiás;2008;659,13;;;;;;;;;
Morro Agudo de Goiás;2009;735,49;;;;;;;;;
Morro Agudo de Goiás;2010;946,35;510;;;;661,38;1275,35;849,34;613,67;
Morro Agudo de Goiás;2011;870,55;545,78;;;;696,76;717,87;919,68;639,23;
Morro Agudo de Goiás;2012;872,85;622;;;;898,69;795,15;893,5;717,17;
Morro Agudo de Goiás;2013;1028,2;678;;;;853,35;980,91;1076,78;771,57;
Morro Agudo de Goiás;2014;1160,49;677,66;;;;900,61;1051,48;1238,91;1022,35;
Morro Agudo de Goiás;2015;1080,72;788;;;;1282,46;1168,24;801,1;933,16;
Morro Agudo de Goiás;2016;2179;936;;;;1649,4;1787,83;2507,37;1193,46;
Morro Agudo de Goiás;2017;1647,65;927,24;;;;1224,99;1550,1;1784,86;1438,11;
Morro Agudo de Goiás;2018;1414,11;911,59;0;0;0;1100,82;1277,58;1495,22;1361,73;
Mossâmedes;1999;247,41;;;;;;;;;
Mossâmedes;2000;307,81;;;;;;;;;
Mossâmedes;2001;285,99;;;;;;;;;
Mossâmedes;2002;329,34;;;;;;;;;
Mossâmedes;2003;362,34;;;;;;;;;
Mossâmedes;2004;451,47;;;;;;;;;
Mossâmedes;2005;510,86;;;;;;;;;
Mossâmedes;2006;595,92;;;;;;;;;
Mossâmedes;2007;627,43;;;;;;;;;
Mossâmedes;2008;696,02;;;;;;;;;
Mossâmedes;2009;725,97;;;;;;;;;
Mossâmedes;2010;755,17;514,25;832,06;;728,31;575,25;984,68;926,25;727,28;
Mossâmedes;2011;850,79;539,72;960,75;;;652,16;1203,15;1077,69;824,18;
Mossâmedes;2012;930,73;702,22;1114,47;;1242,8;863,62;1089,03;1182,05;935,02;
Mossâmedes;2013;1076,22;758,88;1249,72;;;825,72;1018,98;1512,61;1060,8;
Mossâmedes;2014;1123,51;801,73;1395,75;;;938,49;1126,46;1454,59;1161,23;
Mossâmedes;2015;1194,43;798,96;1563,74;;1448,6;893,83;1162,63;1614,82;1238,83;
Mossâmedes;2016;1321,95;889,36;1965,26;;1312,12;1040,43;1319,26;1925,59;1356,97;
Mossâmedes;2017;1511,61;1032,52;2233,94;;;1154,63;1389,32;2239,57;1468,33;
Mossâmedes;2018;1542;968,59;2495,12;0;1366,67;1343,25;1285,81;1914,79;1521,13;
Mozarlândia;1999;306,01;;;;;;;;;
Mozarlândia;2000;318,93;;;;;;;;;
Mozarlândia;2001;327,56;;;;;;;;;
Mozarlândia;2002;405,71;;;;;;;;;
Mozarlândia;2003;494,52;;;;;;;;;
Mozarlândia;2004;488,78;;;;;;;;;
Mozarlândia;2005;547,92;;;;;;;;;
Mozarlândia;2006;623,3;;;;;;;;;
Mozarlândia;2007;707,22;;;;;;;;;
Mozarlândia;2008;821,89;;;;;;;;;
Mozarlândia;2009;928,81;;;;;;;;;
Mozarlândia;2010;1019,78;1016,68;;3423,27;728,67;819,63;1106,81;1122,26;930,57;
Mozarlândia;2011;1142,99;1133,65;;3782,65;272,36;930,61;1533,47;1212,03;1104,55;
Mozarlândia;2012;1419,07;1467,49;;2118,2;962,4;1073,45;1574,61;1476,44;1212,33;
Mozarlândia;2013;1408,19;1328,29;;3672,14;1618,96;1152,57;1676,35;1745,27;1290,68;
Mozarlândia;2014;1518,66;1524,53;;1396,4;1517,97;1180,22;1952,43;1671,8;1370,96;
Mozarlândia;2015;1739,7;1832,65;;1396,4;1284,9;1322,65;2090,96;1756,82;1588,28;
Mozarlândia;2016;1960,37;1991,33;;1506,57;1288,75;1720,88;2215,81;2091,23;1744,58;
Mozarlândia;2017;1889,29;1796,64;;1640,35;1915,72;1779,9;2245;2209,77;1810,75;
Mozarlândia;2018;2059,07;2023,89;0;1691,7;1466,11;1676,98;2319,52;2444,17;1859,32;
Mundo Novo;1999;257,94;;;;;;;;;
Mundo Novo;2000;298,15;;;;;;;;;
Mundo Novo;2001;322,37;;;;;;;;;
Mundo Novo;2002;365,23;;;;;;;;;
Mundo Novo;2003;447,99;;;;;;;;;
Mundo Novo;2004;434,08;;;;;;;;;
Mundo Novo;2005;539,1;;;;;;;;;
Mundo Novo;2006;603,09;;;;;;;;;
Mundo Novo;2007;704,7;;;;;;;;;
Mundo Novo;2008;773,93;;;;;;;;;
Mundo Novo;2009;840,94;;;;;;;;;
Mundo Novo;2010;918,45;604,85;;;;688,44;1120,25;858,16;1036,25;
Mundo Novo;2011;963,94;800,41;;;643,95;768,7;865,45;893,8;1131,8;
Mundo Novo;2012;1090,85;828,55;;;759,95;789,34;1301,9;997,01;1233,42;
Mundo Novo;2013;1063,94;852,31;;642,86;943,12;904,83;1903,36;738,85;1375,39;
Mundo Novo;2014;1317,87;858,62;;;990,52;897,35;1570,93;1289,14;1483,48;
Mundo Novo;2015;1415,5;853,68;;;994,16;1016,32;1711,59;1356,86;1574,33;
Mundo Novo;2016;1580,35;1134,27;;;1174,88;1012,26;1797,94;1419,07;1854,34;
Mundo Novo;2017;1737,92;1100,01;;;1413,4;1126,8;2058,91;1680,67;1912,73;
Mundo Novo;2018;1837,32;981,12;0;0;1345,94;1203,78;2366,93;1835,89;1926,61;
Mutunópolis;1999;230,75;;;;;;;;;
Mutunópolis;2000;278,35;;;;;;;;;
Mutunópolis;2001;316,93;;;;;;;;;
Mutunópolis;2002;357,13;;;;;;;;;
Mutunópolis;2003;372,44;;;;;;;;;
Mutunópolis;2004;391,71;;;;;;;;;
Mutunópolis;2005;457,03;;;;;;;;;
Mutunópolis;2006;546,42;;;;;;;;;
Mutunópolis;2007;650,8;;;;;;;;;
Mutunópolis;2008;705,27;;;;;;;;;
Mutunópolis;2009;809,21;;;;;;;;;
Mutunópolis;2010;923,72;1020;;;;544,85;925,33;1018,25;780,62;
Mutunópolis;2011;1011,2;537,36;;;545;690,17;931,61;1162,31;793,59;
Mutunópolis;2012;1188,31;679,12;;;970,2;736,87;1045,12;1284,73;1139,66;
Mutunópolis;2013;1257,65;760,16;;;1098,8;831,06;823,98;1429,07;1141,17;
Mutunópolis;2014;1368,2;1074,9;;;242,55;846,75;969,38;1527,26;1350,35;
Mutunópolis;2015;1553,65;1071,58;;;;946,69;1319,12;1783,59;1397,19;
Mutunópolis;2016;1861,94;928,6;;;;1064,5;1432,98;2288,67;1719,54;
Mutunópolis;2017;2016,71;924,3;;;;1140,49;1541,6;2468,64;1711,94;
Mutunópolis;2018;2093,16;1137,39;0;0;3512,11;1080,89;1668,43;2440,33;1887,46;
Nazário;1999;331,05;;;;;;;;;
Nazário;2000;349,29;;;;;;;;;
Nazário;2001;339,95;;;;;;;;;
Nazário;2002;371,78;;;;;;;;;
Nazário;2003;492,44;;;;;;;;;
Nazário;2004;511,42;;;;;;;;;
Nazário;2005;572,02;;;;;;;;;
Nazário;2006;677,61;;;;;;;;;
Nazário;2007;709,58;;;;;;;;;
Nazário;2008;783,86;;;;;;;;;
Nazário;2009;904,66;;;;;;;;;
Nazário;2010;1034,63;1072,79;;2670,11;536;718,63;717,96;1094,64;1211,94;
Nazário;2011;1089,91;1117,45;;4127,42;1350;737,29;871,15;1113,97;1246,9;
Nazário;2012;1209,5;1232,99;;4956,35;1581,59;875,72;974,41;1341,98;1326,16;
Nazário;2013;1429,62;1478,73;;3581,11;742,34;957,27;887,45;1675,03;1490,65;
Nazário;2014;1374,43;1513,62;;;944,07;974,42;1038,94;1307,17;1525,66;
Nazário;2015;1610,5;1741,43;;;1215,72;1100,58;1261,94;1471,33;2012,82;
Nazário;2016;1751,28;1923,88;;;1547,1;1320,4;1193,07;1552,71;2064,57;
Nazário;2017;1833,37;2137,28;;;1138,12;1307,72;1389,05;1472,03;2208,38;
Nazário;2018;1941,01;2209,5;0;0;1102,58;1374,68;1412,75;1678,97;2287,74;
Nerópolis;1999;348,01;;;;;;;;;
Nerópolis;2000;365,15;;;;;;;;;
Nerópolis;2001;402,85;;;;;;;;;
Nerópolis;2002;436,43;;;;;;;;;
Nerópolis;2003;496,12;;;;;;;;;
Nerópolis;2004;564;;;;;;;;;
Nerópolis;2005;605,65;;;;;;;;;
Nerópolis;2006;691,5;;;;;;;;;
Nerópolis;2007;792,85;;;;;;;;;
Nerópolis;2008;839,54;;;;;;;;;
Nerópolis;2009;916,26;;;;;;;;;
Nerópolis;2010;1017;1022,13;;5073,84;681,4;791,04;848,7;1486,77;713,06;
Nerópolis;2011;1128,13;1102,36;;2804,85;819,43;852,33;1002,01;1628,43;1014,45;
Nerópolis;2012;1215,39;1261,63;;3493,94;887,38;928,25;1161,65;1675,62;928,05;
Nerópolis;2013;1280,55;1314,86;;5479,91;997,41;1044,86;1116,63;1517,4;1056,14;
Nerópolis;2014;1477,37;1457,22;;4894,72;1421,43;1162,85;1329,85;1915,85;1292,8;
Nerópolis;2015;1544,55;1510,17;;5428,69;1052,99;1234,79;1465,26;1929,18;1576,67;
Nerópolis;2016;1691,05;1626,81;;4959,06;1207,95;1355,94;1523,63;2376,16;1607,26;
Nerópolis;2017;1965,24;1771,88;;;1315,88;1436,1;1551,54;3272,89;1679,44;
Nerópolis;2018;1813,67;1785,17;0;1367,79;1226,55;1492,75;1544,18;2590,87;1685,84;
Niquelândia;1999;524,16;;;;;;;;;
Niquelândia;2000;557,99;;;;;;;;;
Niquelândia;2001;621,79;;;;;;;;;
Niquelândia;2002;683,93;;;;;;;;;
Niquelândia;2003;719,79;;;;;;;;;
Niquelândia;2004;817,88;;;;;;;;;
Niquelândia;2005;870,87;;;;;;;;;
Niquelândia;2006;1047,2;;;;;;;;;
Niquelândia;2007;1130,01;;;;;;;;;
Niquelândia;2008;1224,42;;;;;;;;;
Niquelândia;2009;1362,59;;;;;;;;;
Niquelândia;2010;1458,25;2132,82;2549,13;4028,84;1036,65;756,2;1045,33;1393,68;1147,65;
Niquelândia;2011;1629,93;2639,71;2734,95;4843,39;1057,62;810,96;1058,36;1632,7;1270,24;
Niquelândia;2012;1726,54;2507,41;2950,33;5825,47;1243;952,48;1252,6;1531,16;1497,53;
Niquelândia;2013;1912,09;2914,23;3120,29;3599,44;1599,51;1021,71;1355,63;2005,17;1618,39;
Niquelândia;2014;2059,95;3025,55;3322,32;13201,74;1940,35;1153,39;1470,11;2189,58;1716,55;
Niquelândia;2015;2144,84;2990,09;3297,67;13381,03;2103,56;1271,12;1501,28;2569,96;1746;
Niquelândia;2016;2146,48;3166,68;4119,63;12211,03;1909,98;1319,73;1574,26;2829,45;2006,85;
Niquelândia;2017;2100,67;1229,83;3749,19;1312,15;1843,06;1419,6;1711,87;2381,34;1738,22;
Niquelândia;2018;2026,68;3660,56;3664,3;0;1050,9;1427,57;1794,44;2588,16;1795,45;
Nova América;1999;233,63;;;;;;;;;
Nova América;2000;293,08;;;;;;;;;
Nova América;2001;282,14;;;;;;;;;
Nova América;2002;349,38;;;;;;;;;
Nova América;2003;383,44;;;;;;;;;
Nova América;2004;428,81;;;;;;;;;
Nova América;2005;481,01;;;;;;;;;
Nova América;2006;531,54;;;;;;;;;
Nova América;2007;414,29;;;;;;;;;
Nova América;2008;543,74;;;;;;;;;
Nova América;2009;662,21;;;;;;;;;
Nova América;2010;860,17;513,65;;;1735,46;540,18;1275,5;794,59;575,02;
Nova América;2011;877,75;838,95;;;1578,22;629,98;824,86;908,01;691,07;
Nova América;2012;918,66;933;;;761,78;645,45;766,6;951,54;805,37;
Nova América;2013;914,19;847,5;;;;824,72;845,55;924,34;866,01;
Nova América;2014;1098,71;780,11;;;941,2;1071,3;937,26;1139,12;857,22;
Nova América;2015;1215,52;985;;;1139,7;1094,43;1237,48;1243,25;1011,1;
Nova América;2016;1355,02;;;;;1148,91;1400,56;1405,37;1098,28;
Nova América;2017;1439,14;;;;;1189,02;1468,41;1473,68;1193,19;
Nova América;2018;1403,42;0;0;0;0;1301,5;1441,24;1434,7;1220,98;
Nova Aurora;1999;313,44;;;;;;;;;
Nova Aurora;2000;282,51;;;;;;;;;
Nova Aurora;2001;353,14;;;;;;;;;
Nova Aurora;2002;398,95;;;;;;;;;
Nova Aurora;2003;494,97;;;;;;;;;
Nova Aurora;2004;482,45;;;;;;;;;
Nova Aurora;2005;537,48;;;;;;;;;
Nova Aurora;2006;606,69;;;;;;;;;
Nova Aurora;2007;691,12;;;;;;;;;
Nova Aurora;2008;723,39;;;;;;;;;
Nova Aurora;2009;1103,02;;;;;;;;;
Nova Aurora;2010;933,71;556,33;;;;768,82;1855,26;977,29;805,27;
Nova Aurora;2011;925,8;641,87;;;;765,43;1785,07;893,13;1022,3;
Nova Aurora;2012;1192,05;719,22;;;;900,45;2980,02;1193,91;1128,53;
Nova Aurora;2013;1324,38;859,52;;;1700;953,76;1593,04;1432,73;1224,44;
Nova Aurora;2014;1407,69;914,58;;;1450,49;920,11;1601,37;1572,78;1223,08;
Nova Aurora;2015;1581,92;1024,22;;;1533,33;1103,66;2203,89;1712,28;1396,62;
Nova Aurora;2016;1668,23;996,8;;;1533,33;1179,55;1787,76;1837,81;1545,13;
Nova Aurora;2017;1697,46;1025,83;;;1450;1110,42;1679,09;1874,75;1685,36;
Nova Aurora;2018;1762,91;1054,49;0;0;0;1253,68;1721,51;1903,97;1804,34;
Nova Crixás;1999;312,69;;;;;;;;;
Nova Crixás;2000;322,44;;;;;;;;;
Nova Crixás;2001;379,31;;;;;;;;;
Nova Crixás;2002;453,16;;;;;;;;;
Nova Crixás;2003;489,48;;;;;;;;;
Nova Crixás;2004;526,36;;;;;;;;;
Nova Crixás;2005;600,27;;;;;;;;;
Nova Crixás;2006;654,1;;;;;;;;;
Nova Crixás;2007;726,69;;;;;;;;;
Nova Crixás;2008;833,92;;;;;;;;;
Nova Crixás;2009;967,95;;;;;;;;;
Nova Crixás;2010;1061,44;806,16;735;2961,03;;682,84;1278,95;1144,05;1060,76;
Nova Crixás;2011;1183,18;1065,75;659,55;4014,08;;746,07;1434,53;1279,59;1183,84;
Nova Crixás;2012;1354,9;876,42;1561,05;6926,17;1244;883,43;1762,38;1602,31;1315,85;
Nova Crixás;2013;1458,46;859,44;1550,18;;1233,96;954,23;1564,6;1685,44;1451,26;
Nova Crixás;2014;1584,59;895,02;1051,52;;3531,44;934,45;1453,12;1906,97;1598,36;
Nova Crixás;2015;1826,38;1047,47;1223,13;;1549,64;1055,78;2156,32;2199,97;1798,42;
Nova Crixás;2016;2020,41;1159,78;1292,13;;2063,88;1220,21;1956,59;2499,98;2008,34;
Nova Crixás;2017;1950,34;1389,62;1611,91;1050;594,25;1241,27;1874,74;2034,76;2052,74;
Nova Crixás;2018;1986,77;1369,93;0;1039,33;0;1363,93;1908,94;2200,89;2025,57;
Nova Glória;1999;372,81;;;;;;;;;
Nova Glória;2000;393,59;;;;;;;;;
Nova Glória;2001;398,43;;;;;;;;;
Nova Glória;2002;434,2;;;;;;;;;
Nova Glória;2003;528,23;;;;;;;;;
Nova Glória;2004;583,42;;;;;;;;;
Nova Glória;2005;556,84;;;;;;;;;
Nova Glória;2006;598,46;;;;;;;;;
Nova Glória;2007;612,9;;;;;;;;;
Nova Glória;2008;708,05;;;;;;;;;
Nova Glória;2009;753,82;;;;;;;;;
Nova Glória;2010;800,37;751,36;709,84;;;747,1;1001,3;761,69;874,21;
Nova Glória;2011;910,54;812,56;906,79;;818;787,33;1118,33;890,3;1010,46;
Nova Glória;2012;1026,21;797,24;933;;995,2;973,18;1131,13;1017,34;1100,84;
Nova Glória;2013;1198,51;1623,52;1017;;1017;1011,59;1242,03;1193,34;1156,37;
Nova Glória;2014;1168,13;1301,05;1342,48;;868,8;1069,51;1350,77;1119,81;1282,18;
Nova Glória;2015;1340,3;1277,46;1799,08;;985;1176,48;1487,2;1324,34;1547,08;
Nova Glória;2016;1504,29;1022,86;2424,59;;1320;1316,53;1627,39;1577;1576,86;
Nova Glória;2017;1499,06;1616,6;3975,3;;;1327,76;1683,4;1537,29;1541,88;
Nova Glória;2018;1493,62;1363,27;4146,28;0;1000;1313,65;1802,56;1513,84;1567,28;
Nova Iguaçu de Goiás;1999;188,3;;;;;;;;;
Nova Iguaçu de Goiás;2000;225,32;;;;;;;;;
Nova Iguaçu de Goiás;2001;270,28;;;;;;;;;
Nova Iguaçu de Goiás;2002;362,72;;;;;;;;;
Nova Iguaçu de Goiás;2003;397,53;;;;;;;;;
Nova Iguaçu de Goiás;2004;359,01;;;;;;;;;
Nova Iguaçu de Goiás;2005;412,51;;;;;;;;;
Nova Iguaçu de Goiás;2006;500,48;;;;;;;;;
Nova Iguaçu de Goiás;2007;660,68;;;;;;;;;
Nova Iguaçu de Goiás;2008;722,3;;;;;;;;;
Nova Iguaçu de Goiás;2009;780,34;;;;;;;;;
Nova Iguaçu de Goiás;2010;818,65;656,67;1600,34;;;661,48;1138,05;829,93;762,87;
Nova Iguaçu de Goiás;2011;885,73;749,31;;;;711,57;1308,47;905,21;810,49;
Nova Iguaçu de Goiás;2012;1193,17;860,67;;;;801,79;1232,64;1283,4;974,91;
Nova Iguaçu de Goiás;2013;1206,1;1074,75;;;;738,09;1355,01;1250,36;1027,66;
Nova Iguaçu de Goiás;2014;1333,53;1073,15;;;;1102,24;1662,54;1384,68;1195,02;
Nova Iguaçu de Goiás;2015;1431,25;375,61;;;850;954;1471,11;1573,22;1201,46;
Nova Iguaçu de Goiás;2016;1535,38;826,22;;;;1328,09;1645,89;1594,61;1423,33;
Nova Iguaçu de Goiás;2017;1580,8;956,05;;;;1336,96;1624,85;1642,93;1554,37;
Nova Iguaçu de Goiás;2018;1699,1;1071,75;0;0;0;1495;2021,79;1753,41;1662,54;
Nova Roma;1999;216,42;;;;;;;;;
Nova Roma;2000;248,12;;;;;;;;;
Nova Roma;2001;267,16;;;;;;;;;
Nova Roma;2002;335,35;;;;;;;;;
Nova Roma;2003;382,63;;;;;;;;;
Nova Roma;2004;373,87;;;;;;;;;
Nova Roma;2005;434,76;;;;;;;;;
Nova Roma;2006;532,08;;;;;;;;;
Nova Roma;2007;624,16;;;;;;;;;
Nova Roma;2008;663,95;;;;;;;;;
Nova Roma;2009;749,52;;;;;;;;;
Nova Roma;2010;800,58;;1391,78;;;645,99;1156,8;806,54;751,34;
Nova Roma;2011;851,02;;1513,9;;;819,23;1013,97;833,92;836,4;
Nova Roma;2012;914,26;;1639,99;;;912;1503,05;849,83;932,36;
Nova Roma;2013;1034,73;;;;;1026,92;2334,7;1060,07;1029,42;
Nova Roma;2014;1185,55;;864,75;;;1111,73;2199,58;1182,52;1146,21;
Nova Roma;2015;1274,36;;;;;1193,57;1408,83;1331,27;1171,03;
Nova Roma;2016;1441,28;;2002,94;;;1407,38;1602,52;1493,5;1298,94;
Nova Roma;2017;1701,37;;3365,31;;;1303,94;1542,17;1866,19;1379,7;
Nova Roma;2018;1724,17;0;3473,84;0;0;1196,82;1563,5;1709,57;1412,51;
Nova Veneza;1999;290,56;;;;;;;;;
Nova Veneza;2000;431,94;;;;;;;;;
Nova Veneza;2001;343,6;;;;;;;;;
Nova Veneza;2002;740,87;;;;;;;;;
Nova Veneza;2003;847,62;;;;;;;;;
Nova Veneza;2004;722,45;;;;;;;;;
Nova Veneza;2005;975,56;;;;;;;;;
Nova Veneza;2006;883,38;;;;;;;;;
Nova Veneza;2007;958,91;;;;;;;;;
Nova Veneza;2008;898,78;;;;;;;;;
Nova Veneza;2009;963,38;;;;;;;;;
Nova Veneza;2010;1059,7;772,08;1475,44;6549,34;1443,29;1326,18;953,62;888,09;668,99;
Nova Veneza;2011;1128,85;895,98;1634,98;7644,79;1725,46;751,68;818,68;963,29;765,13;
Nova Veneza;2012;1183,4;923,83;1949,62;10292,79;1962,48;1000,55;969,41;1170,19;748,51;
Nova Veneza;2013;1248,46;1088,4;2097,64;11828,85;1824,12;1033,15;1074;1250,93;1047,92;
Nova Veneza;2014;1380,41;1195,72;1930,7;3699,96;2451,5;1023,46;1198,99;1356,87;1076,51;
Nova Veneza;2015;1515,61;1322,04;2130,03;9944,07;2560,73;1168,75;1436,04;1518,96;1118,11;
Nova Veneza;2016;1662,86;1371,25;1588,79;16824,5;2710,52;1326,51;1430,81;1910,46;1188,86;
Nova Veneza;2017;1710,28;1541,03;1804,1;;2798,8;1359,61;1557,62;1536,88;1334,58;
Nova Veneza;2018;1972,97;1791,95;1736,31;0;3381,58;1361,62;1565,9;1590,6;1542,13;
Novo Brasil;1999;297,09;;;;;;;;;
Novo Brasil;2000;321,12;;;;;;;;;
Novo Brasil;2001;349,6;;;;;;;;;
Novo Brasil;2002;405,16;;;;;;;;;
Novo Brasil;2003;416,6;;;;;;;;;
Novo Brasil;2004;413,84;;;;;;;;;
Novo Brasil;2005;429,63;;;;;;;;;
Novo Brasil;2006;455,19;;;;;;;;;
Novo Brasil;2007;489,65;;;;;;;;;
Novo Brasil;2008;496,87;;;;;;;;;
Novo Brasil;2009;600,88;;;;;;;;;
Novo Brasil;2010;647,49;564,39;;;510;707,2;718,55;651,68;711;
Novo Brasil;2011;703,86;587,17;;;;837,23;760,72;666,9;832,26;
Novo Brasil;2012;713,64;643,19;;;;947,96;1041,52;662,58;942,64;
Novo Brasil;2013;838,2;697,6;;;;957,26;979,23;795,63;1057,06;
Novo Brasil;2014;932,48;740,43;;;;1106,97;1282,45;876,01;1180,9;
Novo Brasil;2015;1013,33;837,59;;;;1266,44;1280,06;938,74;1297,09;
Novo Brasil;2016;1111,63;929,61;;;;1346,41;1496,71;1001,26;1410,14;
Novo Brasil;2017;1194,27;967;;;;1469,65;1447,33;1124,39;1397,03;
Novo Brasil;2018;1382,85;939,53;0;0;0;1295,13;1399,2;1593,83;1418,58;
Novo Gama;1999;341,01;;;;;;;;;
Novo Gama;2000;353,77;;;;;;;;;
Novo Gama;2001;406,1;;;;;;;;;
Novo Gama;2002;461,05;;;;;;;;;
Novo Gama;2003;513,49;;;;;;;;;
Novo Gama;2004;574,75;;;;;;;;;
Novo Gama;2005;648,66;;;;;;;;;
Novo Gama;2006;725,83;;;;;;;;;
Novo Gama;2007;782,08;;;;;;;;;
Novo Gama;2008;843,73;;;;;;;;;
Novo Gama;2009;902,75;;;;;;;;;
Novo Gama;2010;1055,78;675,87;;3013,22;754,05;783,08;885,28;1351,77;601,28;
Novo Gama;2011;1147,67;783,66;;3285,51;892,61;830,84;982,3;1491,11;687,56;
Novo Gama;2012;1323,13;742,41;1211,06;4384,66;1041,06;977,61;1088,38;1820,64;682,19;
Novo Gama;2013;1566,45;908,93;1362,12;3867,64;1108,75;1089,37;1228,69;2226,84;833,71;
Novo Gama;2014;1683,29;973,35;;3924,96;1104,34;1159,2;1340,36;2379,91;1113,33;
Novo Gama;2015;1334,53;936,72;1476,12;1247,1;1164,53;1232,87;1565,11;1068,43;1305,59;
Novo Gama;2016;1854,25;1125,69;1700,64;1588,71;1361,09;1333,85;1581,13;2577,19;1290,02;
Novo Gama;2017;2106,41;1202,7;1834,24;;1200,41;1431,87;1642,25;3056,61;1348,89;
Novo Gama;2018;2151,26;1270,15;1583,62;0;1377,28;1437,34;1623,73;3455,14;1343,33;
Novo Planalto;1999;224,59;;;;;;;;;
Novo Planalto;2000;303,82;;;;;;;;;
Novo Planalto;2001;331,96;;;;;;;;;
Novo Planalto;2002;358,4;;;;;;;;;
Novo Planalto;2003;401,39;;;;;;;;;
Novo Planalto;2004;425,55;;;;;;;;;
Novo Planalto;2005;518,41;;;;;;;;;
Novo Planalto;2006;607,72;;;;;;;;;
Novo Planalto;2007;627,68;;;;;;;;;
Novo Planalto;2008;669,52;;;;;;;;;
Novo Planalto;2009;750,24;;;;;;;;;
Novo Planalto;2010;807,23;591,75;;;;586,78;1248,37;783,4;889,53;
Novo Planalto;2011;916,2;666,13;;;;731,48;1324,14;875,54;1033,1;
Novo Planalto;2012;992,55;751,99;;;1540;819,66;1261,81;905,32;1203,92;
Novo Planalto;2013;1130,43;722,67;;;1250,83;875,69;1686,27;1088,5;1257,25;
